"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.14052355384445e-12,0.552663677062368,0.429,0.193,2.27918378460537e-07,"7","Iars2"
8.17737868164161e-12,1.01395430765604,0.179,0.057,2.28950248328602e-07,"7","Mkl1"
8.28429027706558e-12,0.593882279831779,0.352,0.149,2.31943559177282e-07,"7","Zbtb44"
8.3662078686501e-12,1.3773200123579,0.117,0.03,2.34237087906466e-07,"7","Mmab"
8.61817038518638e-12,0.54729457366865,0.77,0.465,2.41291534444448e-07,"7","Tor1aip2"
8.63409486827321e-12,0.781069055929783,0.224,0.08,2.41737388121913e-07,"7","Gatc"
8.64601012506934e-12,1.06389964583024,0.204,0.07,2.42070991481691e-07,"7","Ints10"
8.68576333908099e-12,1.05070360494098,0.26,0.101,2.4318400196759e-07,"7","Nelfcd"
8.85067740882398e-12,0.572448978267178,0.459,0.213,2.47801266092254e-07,"7","Dpm2"
8.90957728999427e-12,0.473689415656838,0.449,0.204,2.4945034496526e-07,"7","Yipf6"
8.93854788475319e-12,1.11159003887595,0.148,0.043,2.5026146367732e-07,"7","Rubcn"
8.99661555222688e-12,0.534819898373082,0.5,0.238,2.51887242231248e-07,"7","BC003331"
9.22457928209797e-12,1.24234964519475,0.168,0.053,2.58269770740179e-07,"7","Slc52a2"
9.43290836120784e-12,0.65425726753773,0.449,0.21,2.64102568297097e-07,"7","Pex2"
9.51213091183858e-12,0.495144843761198,0.526,0.251,2.66320641269656e-07,"7","Leprotl1"
9.51990168346625e-12,0.579563887723596,0.398,0.176,2.66538207333688e-07,"7","Bpnt1"
9.62432672817725e-12,0.641767132381208,0.724,0.461,2.69461899735507e-07,"7","Mrpl42"
9.69736281039415e-12,0.501005209841701,0.714,0.39,2.71506763965415e-07,"7","Tab2"
1.00172768865283e-11,0.975833287792456,0.143,0.04,2.80463718269018e-07,"7","Celsr1"
1.01745864879202e-11,0.615444463992604,0.663,0.366,2.84868072488788e-07,"7","Glo1"
1.02301644178735e-11,0.616975257462881,0.423,0.194,2.86424143371621e-07,"7","Dalrd3"
1.02726193116566e-11,0.891213665885883,0.224,0.08,2.87612795487761e-07,"7","Tchh"
1.03286580451388e-11,1.36598158979002,0.107,0.026,2.89181767947795e-07,"7","Rnf157"
1.04358493305288e-11,0.551723590005409,0.811,0.506,2.92182909556146e-07,"7","Knop1"
1.04606664047748e-11,0.610392961828824,0.495,0.24,2.92877738000885e-07,"7","Aftph"
1.04776514533757e-11,0.993146561576197,0.265,0.104,2.93353285391612e-07,"7","Ermp1"
1.05118047836042e-11,0.774758044995761,0.398,0.184,2.94309510331351e-07,"7","Khsrp"
1.05887959439089e-11,0.42884350985294,0.408,0.179,2.96465108837561e-07,"7","A430005L14Rik"
1.05927149854333e-11,1.53725726827984,0.117,0.03,2.96574834162162e-07,"7","Mmachc"
1.07914723643186e-11,0.572525175441228,0.724,0.413,3.02139643256193e-07,"7","Anapc11"
1.10398722989823e-11,0.757498612241214,0.347,0.15,3.09094344626906e-07,"7","Pstk"
1.10433876533183e-11,0.575835465130775,0.77,0.455,3.09192767517606e-07,"7","Prkcsh"
1.13636314145417e-11,0.714559020181615,0.378,0.169,3.1815895234434e-07,"7","Dhx40"
1.14070149165298e-11,0.954815844532968,0.179,0.057,3.19373603633003e-07,"7","Ccdc61"
1.16161215760058e-11,1.36353842948365,0.153,0.046,3.2522817188501e-07,"7","Cstf2t"
1.17633890517761e-11,0.59124216808056,0.357,0.153,3.29351366671628e-07,"7","Mettl10"
1.18162598219627e-11,0.605378629789366,0.454,0.212,3.30831642495311e-07,"7","Esrp1"
1.19372102659941e-11,0.626217996814544,0.388,0.172,3.34218013027304e-07,"7","Dynlt1f"
1.19891698324556e-11,0.822811420673694,0.27,0.105,3.35672776969093e-07,"7","Ddx58"
1.19978432452391e-11,0.338844810445277,0.403,0.178,3.35915615180205e-07,"7","Pea15a"
1.21398841061455e-11,0.718265136657349,0.26,0.099,3.39892475203863e-07,"7","Ipo8"
1.22588523439079e-11,0.466734805667182,0.929,0.758,3.43223347924734e-07,"7","Psmb4"
1.24173353647027e-11,0.607219929899702,0.786,0.502,3.47660555540946e-07,"7","Ndufv2"
1.25185794711841e-11,0.629332067986358,0.347,0.149,3.50495188034211e-07,"7","Il17re"
1.27481395232081e-11,0.381587779228094,0.985,0.896,3.56922410370779e-07,"7","Uqcrb"
1.3163890034163e-11,0.722475401816292,0.255,0.097,3.68562593176496e-07,"7","Saal1"
1.37007797537771e-11,0.923368102218227,0.122,0.032,3.8359443154625e-07,"7","Zbtb11os1"
1.41460051758295e-11,0.596255360155655,0.459,0.218,3.96059852912874e-07,"7","Trap1"
1.4253215937137e-11,0.687313752499521,0.24,0.088,3.99061539807961e-07,"7","2900093K20Rik"
1.47580780831004e-11,0.581780865376987,0.495,0.239,4.13196670170645e-07,"7","Aimp2"
1.50187589380344e-11,0.928964939153301,0.209,0.073,4.20495212747088e-07,"7","Vps51"
1.51671818492975e-11,0.510542709153138,0.51,0.249,4.24650757416631e-07,"7","Plekhs1"
1.51848142443262e-11,0.714928332155717,0.454,0.22,4.25144429212644e-07,"7","Rab1b"
1.59867466619637e-11,1.02223848862041,0.138,0.039,4.47596933041659e-07,"7","Ccdc189"
1.60265275333646e-11,0.988373303719824,0.158,0.048,4.48710717879141e-07,"7","Man2b2"
1.66333569106776e-11,0.660052619939273,0.536,0.276,4.65700726785153e-07,"7","Ikzf2"
1.66522388795221e-11,0.834995041760782,0.189,0.063,4.66229384148859e-07,"7","Cln3"
1.67986297369032e-11,0.605367064232144,0.597,0.316,4.70328035373816e-07,"7","Tmem9"
1.68263440615787e-11,0.723514998839812,0.352,0.154,4.71103981036079e-07,"7","Homer2"
1.70143044678896e-11,0.686799877795235,0.245,0.091,4.76366496491973e-07,"7","Tsc2"
1.72705157668047e-11,1.02261856669558,0.153,0.046,4.83539900438999e-07,"7","Scly"
1.7628084483808e-11,0.690936506739497,0.25,0.094,4.93551109377656e-07,"7","Sh3bgrl2"
1.86085997914583e-11,0.347166807052504,1,0.959,5.21003576961251e-07,"7","Ybx1"
1.86422298217716e-11,0.632353152509544,0.617,0.339,5.21945150549961e-07,"7","Npdc1"
1.86528293731685e-11,0.990537376030276,0.204,0.071,5.22241916789973e-07,"7","Pfkfb3"
1.87703643707975e-11,0.53798860156558,0.704,0.391,5.25532661653589e-07,"7","Sec22b"
1.88363446143313e-11,0.54671106676721,0.827,0.523,5.27379976512047e-07,"7","Ssrp1"
1.90266355660228e-11,0.763943321406698,0.332,0.142,5.32707742577506e-07,"7","Sdhaf2"
1.90877306287173e-11,0.555627423538102,0.719,0.415,5.34418282142827e-07,"7","Aco2"
1.92494686468879e-11,0.651673435285665,0.633,0.351,5.38946623175568e-07,"7","Polr2l"
1.9314797569256e-11,0.60118369474534,0.434,0.2,5.4077570234403e-07,"7","Shmt2"
2.02526642207896e-11,0.441707968751569,0.52,0.248,5.67034092853666e-07,"7","Ccdc127"
2.04798844061686e-11,0.753405804822906,0.219,0.078,5.73395803603907e-07,"7","Mettl20"
2.05404609622307e-11,0.618072491055002,0.76,0.447,5.75091826020534e-07,"7","Mkrn1"
2.09465153818182e-11,0.566836132849576,0.832,0.56,5.86460537660147e-07,"7","Fam162a"
2.22766992782373e-11,0.562163960253771,0.566,0.291,6.23703026392088e-07,"7","Ncbp2"
2.25963684469803e-11,0.651918800758044,0.393,0.178,6.32653123778555e-07,"7","Mrpl49"
2.26338670686052e-11,1.20397413445149,0.179,0.059,6.33703010186809e-07,"7","Coq3"
2.29087203936435e-11,0.461895277795628,0.541,0.266,6.4139835358123e-07,"7","Rif1"
2.30910870840474e-11,0.750222223866746,0.296,0.121,6.46504256179159e-07,"7","Dus1l"
2.3628918882049e-11,0.622219855714866,0.796,0.505,6.61562470859609e-07,"7","Vdac3"
2.36482148055602e-11,0.649429974289451,0.367,0.162,6.62102718126074e-07,"7","Pank2"
2.38511274930433e-11,0.881726639321784,0.209,0.074,6.67783867550226e-07,"7","Tbc1d10b"
2.38567359118117e-11,0.664690227015034,0.301,0.123,6.67940892058903e-07,"7","Mfap1b"
2.38696602649279e-11,0.96810257954703,0.204,0.071,6.68302748097451e-07,"7","Thap7"
2.41840246883689e-11,0.692934364796272,0.643,0.37,6.77104323224953e-07,"7","Ripk4"
2.43368821796878e-11,0.548825097292939,0.556,0.284,6.813840272669e-07,"7","Cebpzos"
2.45027042062971e-11,0.510514236538873,0.235,0.091,6.86026712367907e-07,"7","Agr2"
2.45281217696102e-11,0.691617923192722,0.408,0.192,6.86738353305546e-07,"7","2210016F16Rik"
2.51803377706075e-11,0.472545540588293,0.888,0.623,7.04999096901468e-07,"7","Marc2"
2.52424144295497e-11,1.19386469078873,0.128,0.035,7.06737119198533e-07,"7","Ybey"
2.54135678991079e-11,0.604153564522069,0.699,0.404,7.11529074039222e-07,"7","Rnpep"
2.54802802150087e-11,0.958615402618902,0.158,0.048,7.13396885459814e-07,"7","D630045J12Rik"
2.59166098050621e-11,0.752818282301337,0.209,0.075,7.25613241322129e-07,"7","Lpl"
2.59903788493583e-11,0.897010861923384,0.224,0.082,7.27678627024332e-07,"7","Fyco1"
2.62770417300073e-11,0.540838650014844,0.867,0.597,7.35704614356745e-07,"7","Drap1"
2.65018524088076e-11,0.600377807938427,0.408,0.188,7.41998863741796e-07,"7","Dcp2"
2.72357515491334e-11,0.986430431870243,0.199,0.069,7.62546571872636e-07,"7","Tmtc4"
2.76199433312826e-11,0.489097995156542,0.638,0.332,7.7330317338925e-07,"7","Uba5"
2.76851808825645e-11,0.61817644685161,0.362,0.159,7.75129694350039e-07,"7","Zdhhc16"
2.77106100961223e-11,0.519850326101813,0.561,0.288,7.75841661471232e-07,"7","Amotl2"
2.82362399264619e-11,0.614400435535956,0.643,0.355,7.9055824546108e-07,"7","Mrps17"
2.82729251995775e-11,0.923309123977963,0.179,0.058,7.9158535973777e-07,"7","Ptcd1"
2.83155181857341e-11,0.614145447655396,0.566,0.293,7.92777878164184e-07,"7","Mpdu1"
2.83894773940198e-11,0.909970767193423,0.189,0.063,7.94848588077767e-07,"7","Rnf31"
2.86269327268013e-11,1.15854080229905,0.107,0.026,8.01496862484982e-07,"7","Wfs1"
2.92779122793775e-11,0.48293526724654,0.51,0.247,8.1972298799801e-07,"7","Prkaca"
2.94500054603217e-11,0.528931111332203,0.551,0.279,8.24541252878088e-07,"7","2310009B15Rik"
2.96320373050863e-11,0.79379431175403,0.204,0.071,8.29637780467806e-07,"7","Zmym3"
3.00332954688129e-11,0.647194969549004,0.531,0.271,8.40872206535825e-07,"7","Coq2"
3.1966824510422e-11,1.04954890586438,0.133,0.037,8.95007152642795e-07,"7","Pdp1"
3.26257007116128e-11,0.53879556645698,0.602,0.316,9.13454368523735e-07,"7","Ndfip1"
3.31263228315553e-11,0.584772252394126,0.388,0.174,9.27470786637884e-07,"7","Mecr"
3.36865478229847e-11,0.513500721635725,0.454,0.214,9.43155965947925e-07,"7","Dexi"
3.38287934456908e-11,0.63617936797482,0.26,0.101,9.47138558892451e-07,"7","Fgd4"
3.3984935593844e-11,0.734093812113978,0.26,0.101,9.51510226756444e-07,"7","Sec23ip"
3.44954296796901e-11,1.14608658914044,0.153,0.047,9.65803040171963e-07,"7","Gm13056"
3.45318303084453e-11,1.08815905103602,0.148,0.044,9.66822184975851e-07,"7","Spa17"
3.4663660428835e-11,0.71757594089677,0.296,0.122,9.70513164686522e-07,"7","Ap3m1"
3.49479453903844e-11,0.469006131102911,0.347,0.147,9.78472575039981e-07,"7","Mgat4b"
3.501486175079e-11,1.26703631776045,0.153,0.047,9.80346099298618e-07,"7","Fam221a"
3.51654445699534e-11,0.391429012846151,0.209,0.073,9.84562117069554e-07,"7","Orai1"
3.53614554400789e-11,0.546036982573957,0.806,0.499,9.90050029411329e-07,"7","Ubl3"
3.56790256813778e-11,0.939717508107043,0.281,0.116,9.98941361027215e-07,"7","Dnajb12"
3.6344639939493e-11,0.396242650417113,0.413,0.187,1.01757722902593e-06,"7","Rnf121"
3.84287435632688e-11,0.511108440518066,0.847,0.598,1.0759279622844e-06,"7","Kdelr1"
3.87645785598228e-11,0.939801312910333,0.204,0.072,1.08533067051792e-06,"7","Mfsd5"
3.88233087731095e-11,1.51264642507861,0.133,0.038,1.08697499902952e-06,"7","Mfsd2a"
3.99171506428775e-11,0.467852153408759,0.383,0.168,1.11760038369928e-06,"7","Rbm15b"
4.07215177822128e-11,0.787751776898563,0.367,0.164,1.14012105486639e-06,"7","Klhdc3"
4.08494861390701e-11,0.353019807570408,0.745,0.463,1.14370391292168e-06,"7","Cited2"
4.09304357025469e-11,0.45897310010881,0.571,0.288,1.14597033879991e-06,"7","Fdx1l"
4.09502542642389e-11,0.608846496526215,0.306,0.127,1.14652521889016e-06,"7","Nadk2"
4.21349620089862e-11,0.488465961581455,0.367,0.161,1.17969466632759e-06,"7","Celsr2"
4.22309717621454e-11,0.475715148633196,0.536,0.266,1.18238274739655e-06,"7","Ubqln2"
4.30269485710789e-11,1.27076423608624,0.153,0.047,1.20466850609307e-06,"7","Zfp120"
4.31510507325775e-11,0.649597052850883,0.546,0.286,1.2081431184107e-06,"7","Poldip2"
4.37765911566169e-11,0.500141658972251,0.485,0.234,1.22565699920296e-06,"7","Gtpbp2"
4.6498487577794e-11,0.841773325321512,0.153,0.046,1.30186465520308e-06,"7","Epb41l1"
4.67222631218984e-11,0.603249167071454,0.291,0.119,1.30812992288691e-06,"7","Plpp1"
4.7633249008299e-11,0.864730784085912,0.214,0.078,1.33363570573435e-06,"7","Atg13"
4.89868832437143e-11,0.404149736350422,0.592,0.296,1.37153475705751e-06,"7","Egln2"
4.97434653332915e-11,0.589341910201027,0.556,0.279,1.3927175424015e-06,"7","Nfu1"
4.98630603568449e-11,0.442644280733146,0.367,0.159,1.39606596387094e-06,"7","2310035C23Rik"
5.02694695516637e-11,0.518175904815017,0.311,0.129,1.40744460850748e-06,"7","Rad17"
5.03533799722469e-11,0.872863096968531,0.245,0.095,1.40979393246297e-06,"7","Cpsf1"
5.08213183796666e-11,0.804934833491351,0.321,0.141,1.42289527199391e-06,"7","Gmcl1"
5.15704771031199e-11,0.58087104876689,0.429,0.202,1.44387021793315e-06,"7","Fbxo22"
5.20240205843477e-11,0.520945122029598,0.439,0.206,1.45656852832057e-06,"7","Rab3gap1"
5.23128571831619e-11,0.591058947579183,0.51,0.252,1.46465537541417e-06,"7","Rnf115"
5.25521939693303e-11,0.581428037330254,0.413,0.19,1.47135632675331e-06,"7","Hdac5"
5.26958257275009e-11,0.722498867123996,0.276,0.112,1.47537772871857e-06,"7","Trim35"
5.36993394726342e-11,0.721540161324623,0.276,0.114,1.50347410655481e-06,"7","Nes"
5.49075072804621e-11,0.502085765514021,0.531,0.263,1.53730038883838e-06,"7","Helz"
5.64132523728296e-11,0.734585140545873,0.255,0.099,1.57945823993448e-06,"7","Zfp414"
5.64515293018307e-11,0.574446241636948,0.378,0.17,1.58052991739266e-06,"7","Naga"
5.67124673814923e-11,0.699266017867174,0.378,0.175,1.58783566174702e-06,"7","Mcm7"
5.69839062827072e-11,1.20909067678693,0.153,0.048,1.59543540810324e-06,"7","Hsdl1"
5.76203527008054e-11,0.915741247675399,0.25,0.096,1.61325463491715e-06,"7","Mad2l1bp"
5.86295610207023e-11,1.25743269966813,0.117,0.031,1.64151044945762e-06,"7","Samd1"
5.87605932829338e-11,0.776084202576139,0.51,0.266,1.64517909073558e-06,"7","Rras2"
5.95132918644073e-11,1.11993479047863,0.179,0.06,1.66625314561967e-06,"7","Tbc1d7"
6.0062154090647e-11,0.524286796965707,0.607,0.324,1.68162019022993e-06,"7","Ccdc25"
6.04289241504183e-11,0.5589255213535,0.786,0.511,1.69188901836341e-06,"7","Serinc3"
6.05422789230431e-11,0.530758404694408,0.806,0.533,1.69506272528736e-06,"7","Gtf2i"
6.09746131756850e-11,0.68870551868311,0.184,0.061,1.70716721969283e-06,"7","Rufy3"
6.12979800601502e-11,0.592148295623322,0.439,0.21,1.71622084572408e-06,"7","Fam174a"
6.14175830443523e-11,0.496940986656072,0.398,0.18,1.71956949007578e-06,"7","Cpsf3"
6.23014413270287e-11,0.890404361145011,0.173,0.057,1.74431575427415e-06,"7","Prickle1"
6.23473176583715e-11,0.49797547512679,0.362,0.16,1.74560019979909e-06,"7","Dbp"
6.25015509463275e-11,0.447259072238125,0.515,0.251,1.74991842339528e-06,"7","Cyfip1"
6.36205620500889e-11,1.20333463557617,0.143,0.043,1.78124849627839e-06,"7","Plekha8"
6.39925533323566e-11,1.10607216319273,0.128,0.036,1.79166350819932e-06,"7","Zcwpw1"
6.48792728170195e-11,0.888593486013295,0.265,0.106,1.81648988033091e-06,"7","Rab3gap2"
6.67042805041008e-11,0.810645306935457,0.224,0.083,1.86758644555381e-06,"7","Nedd1"
6.88444268417919e-11,0.567756400338192,0.342,0.148,1.92750626271649e-06,"7","Bcl9"
6.90531852097209e-11,0.544241499538632,0.388,0.175,1.93335107950177e-06,"7","Clcc1"
6.99772658483439e-11,1.21611596012517,0.112,0.029,1.95922348922193e-06,"7","Heatr5a"
7.02247616645235e-11,1.13976451416631,0.107,0.027,1.96615287708333e-06,"7","3010026O09Rik"
7.10484048047125e-11,0.43718799300375,0.423,0.193,1.98921323772234e-06,"7","Xpo6"
7.37018404159452e-11,1.07025407642485,0.194,0.069,2.06350412796563e-06,"7","Cenpm"
7.39860892489481e-11,0.613555298038423,0.357,0.16,2.07146252679205e-06,"7","Stk38"
7.54815433930707e-11,0.520371276880568,0.449,0.214,2.11333225191919e-06,"7","Xpo1"
7.67867471887934e-11,0.973085455951898,0.235,0.09,2.14987534779184e-06,"7","Fzr1"
8.01342277440329e-11,0.580853336932898,0.352,0.155,2.24359810837743e-06,"7","Gpalpp1"
8.10585380609227e-11,1.04079564911113,0.179,0.06,2.26947694862971e-06,"7","Cenpt"
8.1470923404693e-11,0.594652601505661,0.408,0.191,2.28102291348459e-06,"7","DHRSX"
8.22428891720744e-11,0.709647386639131,0.189,0.065,2.30263641103974e-06,"7","Ccdc181"
8.52383598420834e-11,0.516989211192422,0.796,0.49,2.38650359885865e-06,"7","Rwdd1"
8.64453745511095e-11,1.48139656314631,0.112,0.03,2.42029759668196e-06,"7","Zfp729b"
8.6805084097379e-11,0.554954083921744,0.811,0.547,2.43036874455842e-06,"7","Ndufs3"
8.75650283137479e-11,0.579759674789654,0.321,0.137,2.45164566272831e-06,"7","Mcm4"
8.87639483641584e-11,0.851577269539506,0.173,0.057,2.48521302629971e-06,"7","Zxdb"
9.01688572587435e-11,1.27948598195407,0.107,0.027,2.5245476655303e-06,"7","Zbtb45"
9.03497785923303e-11,1.042337781052,0.163,0.053,2.52961310102806e-06,"7","Hopx"
9.03770959145234e-11,0.564428139078969,0.704,0.408,2.53037793141483e-06,"7","Dnajc19"
9.11734468863479e-11,0.708412611755826,0.378,0.174,2.55267416592397e-06,"7","Hist3h2a"
9.13097960260003e-11,0.625455004247493,0.745,0.47,2.55649166913596e-06,"7","Golga4"
9.30922390780931e-11,0.691430596693676,0.444,0.222,2.60639650970845e-06,"7","Dusp16"
9.31198687521703e-11,0.511689340433159,0.459,0.22,2.60717008532326e-06,"7","Drg2"
9.31642570311678e-11,0.566684808531824,0.495,0.247,2.60841286835864e-06,"7","Commd4"
9.41500937871751e-11,0.489408019310424,0.546,0.276,2.63601432585333e-06,"7","Fopnl"
9.54145920255808e-11,0.483337869095971,0.469,0.223,2.67141774753221e-06,"7","Caml"
9.55802140946454e-11,0.578093168223476,0.76,0.464,2.67605483422188e-06,"7","Ndufv1"
9.71438861242159e-11,0.673780183288742,0.255,0.1,2.7198345237058e-06,"7","Snrnp25"
9.83458132949214e-11,0.73103998988858,0.281,0.115,2.75348608063121e-06,"7","Rnf103"
9.9797393806005e-11,0.690818297258366,0.281,0.115,2.79412743178053e-06,"7","Rara"
1.00333851880528e-10,0.554870829829933,0.464,0.228,2.80914718495102e-06,"7","Tmem109"
1.00689272930932e-10,0.624285148012609,0.321,0.138,2.81909826352024e-06,"7","Tmx2"
1.01090052049575e-10,1.26953251914013,0.107,0.027,2.830319277284e-06,"7","Mcm10"
1.03354434484539e-10,0.49710399709681,0.735,0.399,2.89371745669812e-06,"7","Smim11"
1.03562819347838e-10,0.745026497287411,0.204,0.073,2.89955181610076e-06,"7","4930481A15Rik"
1.04547135106867e-10,0.674174870203909,0.321,0.139,2.92711068872206e-06,"7","Ccdc91"
1.05047003085793e-10,0.453636476747468,0.648,0.346,2.94110599239603e-06,"7","Lsm2"
1.0518216349313e-10,0.564902282329258,0.296,0.123,2.94489021348067e-06,"7","Zyg11b"
1.06272574203858e-10,1.03441101964844,0.153,0.048,2.9754195325596e-06,"7","Adck1"
1.06929243183196e-10,0.519093293443354,0.837,0.649,2.99380495064314e-06,"7","Ndufs5"
1.08610321319904e-10,0.527606501054378,0.602,0.322,3.04087177631467e-06,"7","Far1"
1.08757235908529e-10,1.15611713665849,0.204,0.075,3.044985090967e-06,"7","Fbxo6"
1.08994971003427e-10,0.430590898732441,0.321,0.135,3.05164119815396e-06,"7","Rmdn3"
1.09168784495885e-10,0.559626012079904,0.286,0.117,3.05650762831578e-06,"7","Ctps2"
1.09451471228984e-10,0.681141947740822,0.255,0.1,3.06442229146909e-06,"7","Cpeb4"
1.12140412220066e-10,0.565724105364312,0.403,0.187,3.13970726133741e-06,"7","Metap1"
1.12403012616958e-10,0.855841463655793,0.245,0.096,3.14705954724958e-06,"7","Rnf139"
1.19078243525077e-10,1.05494951291821,0.184,0.064,3.33395266221509e-06,"7","Tmem138"
1.21151809144756e-10,0.635374408783075,0.301,0.126,3.39200835243487e-06,"7","Abcf3"
1.21723540166555e-10,0.647880835340303,0.158,0.049,3.4080156775832e-06,"7","Tmtc2"
1.21792179838321e-10,0.48531770551274,0.505,0.252,3.40993745111331e-06,"7","Emc2"
1.22073698439302e-10,0.496128217179362,0.867,0.673,3.41781940890357e-06,"7","Tecr"
1.22341408996661e-10,0.444279365450794,0.383,0.172,3.4253147690885e-06,"7","Arfip1"
1.23280411111318e-10,0.626382416519153,0.74,0.457,3.45160495029469e-06,"7","Acaa2"
1.23954462458334e-10,0.671247629139818,0.429,0.208,3.47047703990843e-06,"7","Eif4ebp2"
1.24420749444947e-10,0.642089778243999,0.699,0.428,3.48353214295963e-06,"7","mt-Nd4l"
1.2583182448551e-10,0.953577226399441,0.184,0.063,3.52303942194531e-06,"7","Mlycd"
1.26389619015277e-10,1.0793046828231,0.194,0.069,3.53865655318973e-06,"7","Gm684"
1.32493394818597e-10,0.842663174672279,0.189,0.066,3.70955006813108e-06,"7","Zbtb33"
1.3284062663011e-10,0.546528820757712,0.352,0.157,3.71927186438982e-06,"7","Brpf1"
1.3292646211677e-10,0.616147610909711,0.658,0.403,3.72167508634532e-06,"7","Frat2"
1.33790303928361e-10,0.626314543509879,0.383,0.178,3.74586092938625e-06,"7","Cep350"
1.34590671591647e-10,1.58342450464665,0.102,0.026,3.76826962322294e-06,"7","Fam89a"
1.34806877733959e-10,0.537481117514785,0.291,0.119,3.77432296279539e-06,"7","Lrp5"
1.37454268514133e-10,0.514608003463839,0.306,0.129,3.84844460985869e-06,"7","Qpctl"
1.37678676178489e-10,0.681115497986427,0.423,0.205,3.85472757564532e-06,"7","Gpr108"
1.37783987738427e-10,0.379317180046387,0.332,0.142,3.85767608870049e-06,"7","Igsf9"
1.38279632161792e-10,0.322291712420211,0.867,0.626,3.87155314126585e-06,"7","Marcks"
1.3912459712891e-10,1.21057927666182,0.143,0.044,3.89521047041523e-06,"7","Ccp110"
1.43119604848361e-10,0.723502566893748,0.332,0.146,4.00706269654441e-06,"7","Ikzf5"
1.44070922384627e-10,0.463706636905474,0.561,0.289,4.03369768492478e-06,"7","Atl2"
1.44533689102073e-10,0.783433874734265,0.24,0.093,4.04665422747983e-06,"7","Cog7"
1.44779290543546e-10,0.685247937890689,0.429,0.209,4.05353057663819e-06,"7","Hmox2"
1.44865463502966e-10,0.569103765832518,0.77,0.489,4.05594324715604e-06,"7","Polr2e"
1.4500022972856e-10,0.53153381575074,0.408,0.192,4.05971643194023e-06,"7","Trappc5"
1.45206298429155e-10,0.854097001632231,0.219,0.082,4.06548594341949e-06,"7","Cbr4"
1.49686332346773e-10,0.648521871763228,0.189,0.065,4.19091793304494e-06,"7","Sdk1"
1.52095148374209e-10,0.870217935987682,0.128,0.036,4.2583599641811e-06,"7","Gm17259"
1.53006560588291e-10,0.381209540191042,0.577,0.29,4.28387768335096e-06,"7","Mrps18b"
1.54492717941512e-10,0.584244683773686,0.306,0.129,4.32548711692644e-06,"7","Chmp7"
1.5566520034108e-10,0.521495433927923,0.444,0.213,4.35831427914956e-06,"7","Pak1"
1.58719257968975e-10,0.490265364050113,0.48,0.236,4.44382178461535e-06,"7","Mpped2"
1.60301934375214e-10,0.439989913560906,0.352,0.154,4.48813355863724e-06,"7","Sec16a"
1.62495301134188e-10,0.792052345444249,0.24,0.094,4.549543441155e-06,"7","Rdh14"
1.63913752850141e-10,0.930036830449509,0.173,0.058,4.58925725229825e-06,"7","Cradd"
1.64990166724886e-10,0.564441930590634,0.398,0.187,4.61939468796336e-06,"7","Msh2"
1.66831100856422e-10,0.578615264123776,0.638,0.351,4.67093716177809e-06,"7","Cnih1"
1.7157107673599e-10,0.531518034908502,0.796,0.511,4.80364700645426e-06,"7","Pvrl2"
1.72896322707131e-10,0.444223397694718,0.48,0.235,4.84075124315427e-06,"7","Trpc4ap"
1.73815470399387e-10,0.446360831314312,0.546,0.275,4.86648554024203e-06,"7","Lasp1"
1.7395692574073e-10,0.751171278367059,0.199,0.071,4.87044600688896e-06,"7","Ccbl1"
1.8009086685536e-10,1.54623324298807,0.102,0.026,5.04218409021637e-06,"7","1810014B01Rik"
1.80123588088559e-10,0.619600091309886,0.291,0.122,5.04310021930347e-06,"7","BC029722"
1.88888797297303e-10,0.510223804382016,0.714,0.398,5.28850854672988e-06,"7","Cox20"
1.91606026108772e-10,0.870115833980425,0.168,0.056,5.36458551899339e-06,"7","Ptpn6"
1.91778946708464e-10,0.881462234967096,0.255,0.104,5.36942694994357e-06,"7","1500011B03Rik"
1.98698294800192e-10,0.53971502602868,0.418,0.198,5.56315485781577e-06,"7","Mpg"
1.99859092128929e-10,0.496920226509375,0.709,0.394,5.59565486142576e-06,"7","Eci1"
2.02582929587542e-10,0.40610077573764,0.526,0.26,5.67191686259201e-06,"7","Smim19"
2.02595865684747e-10,0.672612078252978,0.332,0.147,5.67227904744155e-06,"7","Clasp1"
2.03905488774466e-10,0.586716539821245,0.383,0.178,5.70894587470749e-06,"7","Usp33"
2.0397341885677e-10,0.477788791955986,0.597,0.31,5.71084778115186e-06,"7","Gemin7"
2.04337271590382e-10,0.760906615295744,0.204,0.074,5.72103492998751e-06,"7","Asb13"
2.05756171120456e-10,0.857334216061222,0.23,0.088,5.76076127903052e-06,"7","Slc4a2"
2.12696813023753e-10,1.20081255722812,0.245,0.102,5.95508537103904e-06,"7","2810417H13Rik"
2.13551404046817e-10,0.609450312055967,0.26,0.104,5.97901221050277e-06,"7","Zfp362"
2.16225171378108e-10,0.463220722320022,0.265,0.106,6.05387234824428e-06,"7","Tbc1d4"
2.19655789884866e-10,0.684894404256289,0.342,0.155,6.14992280519648e-06,"7","Wdfy3"
2.20150723772151e-10,0.587664429225807,0.653,0.367,6.1637799641727e-06,"7","Mrps36"
2.22874091320393e-10,0.402312602637371,0.337,0.146,6.24002880878837e-06,"7","Rpain"
2.25592094945442e-10,0.645202805788094,0.388,0.182,6.31612747428247e-06,"7","Reps1"
2.26234973862113e-10,1.01518640768084,0.158,0.052,6.33412679819143e-06,"7","Parp14"
